,datetime,index,NO<sub>2</sub>,pm10,pm2.5,year,day,hour,month
343,2022-01-15 07:00:00,,,11.026719181868437,5.942949143173024,2022,15,7,1
344,2022-01-15 08:00:00,,,11.026719181868437,5.942949143173024,2022,15,8,1
345,2022-01-15 09:00:00,,,11.026719181868437,5.942949143173024,2022,15,9,1
346,2022-01-15 10:00:00,,,11.026719181868437,5.942949143173024,2022,15,10,1
347,2022-01-15 11:00:00,,,11.026719181868437,5.942949143173024,2022,15,11,1
348,2022-01-15 12:00:00,333.0,18.58,12.77,10.23,2022,15,12,1
349,2022-01-15 13:00:00,334.0,17.63,12.36,9.75,2022,15,13,1
350,2022-01-15 14:00:00,335.0,20.01,12.6,9.64,2022,15,14,1
351,2022-01-15 15:00:00,336.0,27.57,15.86,11.98,2022,15,15,1
352,2022-01-15 16:00:00,337.0,32.08,15.79,12.65,2022,15,16,1
353,2022-01-15 17:00:00,,,11.026719181868437,5.942949143173024,2022,15,17,1
354,2022-01-15 18:00:00,,,11.026719181868437,5.942949143173024,2022,15,18,1
355,2022-01-15 19:00:00,,,11.026719181868437,5.942949143173024,2022,15,19,1
356,2022-01-15 20:00:00,,,11.026719181868437,5.942949143173024,2022,15,20,1
357,2022-01-15 21:00:00,342.0,23.9,17.86,15.15,2022,15,21,1
358,2022-01-15 22:00:00,,,11.026719181868437,5.942949143173024,2022,15,22,1
359,2022-01-15 23:00:00,,,11.026719181868437,5.942949143173024,2022,15,23,1
360,2022-01-16 00:00:00,,,11.026719181868437,5.942949143173024,2022,16,0,1
361,2022-01-16 01:00:00,,,11.026719181868437,5.942949143173024,2022,16,1,1
362,2022-01-16 02:00:00,,,11.026719181868437,5.942949143173024,2022,16,2,1
363,2022-01-16 03:00:00,348.0,6.71,12.04,9.67,2022,16,3,1
364,2022-01-16 04:00:00,349.0,6.01,13.38,11.63,2022,16,4,1
365,2022-01-16 05:00:00,350.0,5.71,13.28,11.63,2022,16,5,1
366,2022-01-16 06:00:00,351.0,8.9,13.35,11.46,2022,16,6,1
367,2022-01-16 07:00:00,352.0,10.51,13.38,11.66,2022,16,7,1
368,2022-01-16 08:00:00,353.0,14.47,11.52,10.12,2022,16,8,1
369,2022-01-16 09:00:00,354.0,16.19,7.35,5.66,2022,16,9,1
370,2022-01-16 10:00:00,355.0,17.99,10.56,5.77,2022,16,10,1
371,2022-01-16 11:00:00,356.0,22.25,13.84,7.1,2022,16,11,1
372,2022-01-16 12:00:00,357.0,19.88,21.1,9.61,2022,16,12,1
373,2022-01-16 13:00:00,358.0,18.94,23.13,10.49,2022,16,13,1
374,2022-01-16 14:00:00,359.0,14.02,22.56,10.63,2022,16,14,1
375,2022-01-16 15:00:00,360.0,13.11,23.7,10.46,2022,16,15,1
376,2022-01-16 16:00:00,361.0,19.88,24.08,12.19,2022,16,16,1
377,2022-01-16 17:00:00,,,11.026719181868437,5.942949143173024,2022,16,17,1
378,2022-01-16 18:00:00,,,11.026719181868437,5.942949143173024,2022,16,18,1
379,2022-01-16 19:00:00,,,11.026719181868437,5.942949143173024,2022,16,19,1
380,2022-01-16 20:00:00,,,11.026719181868437,5.942949143173024,2022,16,20,1
381,2022-01-16 21:00:00,,,11.026719181868437,5.942949143173024,2022,16,21,1
382,2022-01-16 22:00:00,,,11.026719181868437,5.942949143173024,2022,16,22,1
383,2022-01-16 23:00:00,,,11.026719181868437,5.942949143173024,2022,16,23,1
384,2022-01-17 00:00:00,,,11.026719181868437,5.942949143173024,2022,17,0,1
385,2022-01-17 01:00:00,,,11.026719181868437,5.942949143173024,2022,17,1,1
386,2022-01-17 02:00:00,,,11.026719181868437,5.942949143173024,2022,17,2,1
387,2022-01-17 03:00:00,372.0,25.6,18.39,14.88,2022,17,3,1
388,2022-01-17 04:00:00,,,11.026719181868437,5.942949143173024,2022,17,4,1
389,2022-01-17 05:00:00,374.0,30.77,18.45,15.28,2022,17,5,1
390,2022-01-17 06:00:00,375.0,42.65,17.68,13.43,2022,17,6,1
391,2022-01-17 07:00:00,376.0,54.35,19.69,13.88,2022,17,7,1
392,2022-01-17 08:00:00,377.0,56.22,18.45,12.74,2022,17,8,1
393,2022-01-17 09:00:00,,,11.026719181868437,5.942949143173024,2022,17,9,1
394,2022-01-17 10:00:00,,,11.026719181868437,5.942949143173024,2022,17,10,1
395,2022-01-17 11:00:00,,,11.026719181868437,5.942949143173024,2022,17,11,1
396,2022-01-17 12:00:00,,,11.026719181868437,5.942949143173024,2022,17,12,1
397,2022-01-17 13:00:00,,,11.026719181868437,5.942949143173024,2022,17,13,1
398,2022-01-17 14:00:00,383.0,73.78,25.65,12.5,2022,17,14,1
399,2022-01-17 15:00:00,384.0,69.4,30.96,14.88,2022,17,15,1
400,2022-01-17 16:00:00,385.0,75.89,27.34,14.19,2022,17,16,1
401,2022-01-17 17:00:00,,,11.026719181868437,5.942949143173024,2022,17,17,1
402,2022-01-17 18:00:00,,,11.026719181868437,5.942949143173024,2022,17,18,1
403,2022-01-17 19:00:00,,,11.026719181868437,5.942949143173024,2022,17,19,1
404,2022-01-17 20:00:00,,,11.026719181868437,5.942949143173024,2022,17,20,1
405,2022-01-17 21:00:00,,,11.026719181868437,5.942949143173024,2022,17,21,1
406,2022-01-17 22:00:00,,,11.026719181868437,5.942949143173024,2022,17,22,1
407,2022-01-17 23:00:00,,,11.026719181868437,5.942949143173024,2022,17,23,1
408,2022-01-18 00:00:00,,,11.026719181868437,5.942949143173024,2022,18,0,1
409,2022-01-18 01:00:00,,,11.026719181868437,5.942949143173024,2022,18,1,1
410,2022-01-18 02:00:00,,,11.026719181868437,5.942949143173024,2022,18,2,1
411,2022-01-18 03:00:00,,,11.026719181868437,5.942949143173024,2022,18,3,1
412,2022-01-18 04:00:00,,,11.026719181868437,5.942949143173024,2022,18,4,1
413,2022-01-18 05:00:00,,,11.026719181868437,5.942949143173024,2022,18,5,1
414,2022-01-18 06:00:00,,,11.026719181868437,5.942949143173024,2022,18,6,1
415,2022-01-18 07:00:00,,,11.026719181868437,5.942949143173024,2022,18,7,1
416,2022-01-18 08:00:00,,,11.026719181868437,5.942949143173024,2022,18,8,1
417,2022-01-18 09:00:00,,,11.026719181868437,5.942949143173024,2022,18,9,1
418,2022-01-18 10:00:00,,,11.026719181868437,5.942949143173024,2022,18,10,1
419,2022-01-18 11:00:00,,,11.026719181868437,5.942949143173024,2022,18,11,1
420,2022-01-18 12:00:00,,,11.026719181868437,5.942949143173024,2022,18,12,1
421,2022-01-18 13:00:00,406.0,47.41,10.94,7.01,2022,18,13,1
422,2022-01-18 14:00:00,407.0,18.97,9.78,5.41,2022,18,14,1
423,2022-01-18 15:00:00,408.0,21.4,10.69,6.59,2022,18,15,1
424,2022-01-18 16:00:00,409.0,17.57,11.62,9.33,2022,18,16,1
425,2022-01-18 17:00:00,410.0,12.92,14.16,10.98,2022,18,17,1
426,2022-01-18 18:00:00,411.0,13.62,13.4,10.79,2022,18,18,1
427,2022-01-18 19:00:00,412.0,11.07,9.17,7.47,2022,18,19,1
428,2022-01-18 20:00:00,413.0,8.18,8.18,7.03,2022,18,20,1
429,2022-01-18 21:00:00,414.0,8.97,10.44,9.09,2022,18,21,1
430,2022-01-18 22:00:00,415.0,7.39,11.51,10.16,2022,18,22,1
431,2022-01-18 23:00:00,416.0,5.52,11.67,9.08,2022,18,23,1
432,2022-01-19 00:00:00,417.0,3.63,13.66,9.61,2022,19,0,1
433,2022-01-19 01:00:00,418.0,3.21,14.1,9.75,2022,19,1,1
434,2022-01-19 02:00:00,419.0,3.08,14.82,9.93,2022,19,2,1
435,2022-01-19 03:00:00,420.0,3.47,12.18,8.83,2022,19,3,1
436,2022-01-19 04:00:00,421.0,3.03,8.69,5.92,2022,19,4,1
437,2022-01-19 05:00:00,422.0,4.05,6.21,4.24,2022,19,5,1
438,2022-01-19 06:00:00,423.0,12.87,5.89,3.72,2022,19,6,1
439,2022-01-19 07:00:00,424.0,18.12,7.88,3.65,2022,19,7,1
440,2022-01-19 08:00:00,425.0,37.33,9.99,4.83,2022,19,8,1
441,2022-01-19 09:00:00,426.0,42.16,11.8,5.64,2022,19,9,1
442,2022-01-19 10:00:00,427.0,31.32,11.17,5.64,2022,19,10,1
443,2022-01-19 11:00:00,428.0,33.42,12.16,6.27,2022,19,11,1
444,2022-01-19 12:00:00,429.0,112.59,13.08,6.49,2022,19,12,1
445,2022-01-19 13:00:00,430.0,24.2,21.18,6.67,2022,19,13,1
446,2022-01-19 14:00:00,431.0,19.52,25.43,7.41,2022,19,14,1
447,2022-01-19 15:00:00,432.0,22.74,21.99,7.12,2022,19,15,1
448,2022-01-19 16:00:00,433.0,19.71,10.2,5.33,2022,19,16,1
449,2022-01-19 17:00:00,434.0,36.26,11.6,7.42,2022,19,17,1
450,2022-01-19 18:00:00,435.0,42.59,18.86,12.4,2022,19,18,1
451,2022-01-19 19:00:00,,,11.026719181868437,5.942949143173024,2022,19,19,1
452,2022-01-19 20:00:00,,,11.026719181868437,5.942949143173024,2022,19,20,1
453,2022-01-19 21:00:00,,,11.026719181868437,5.942949143173024,2022,19,21,1
454,2022-01-19 22:00:00,439.0,25.45,19.09,14.42,2022,19,22,1
455,2022-01-19 23:00:00,440.0,16.24,16.13,12.17,2022,19,23,1
456,2022-01-20 00:00:00,441.0,10.63,13.04,8.45,2022,20,0,1
457,2022-01-20 01:00:00,442.0,12.53,10.51,6.84,2022,20,1,1
458,2022-01-20 02:00:00,443.0,8.88,10.67,6.89,2022,20,2,1
459,2022-01-20 03:00:00,444.0,15.28,9.78,6.45,2022,20,3,1
460,2022-01-20 04:00:00,445.0,7.75,9.7,6.15,2022,20,4,1
461,2022-01-20 05:00:00,446.0,10.42,9.86,6.07,2022,20,5,1
462,2022-01-20 06:00:00,447.0,41.32,11.18,6.66,2022,20,6,1
463,2022-01-20 07:00:00,448.0,48.34,12.35,7.0,2022,20,7,1
464,2022-01-20 08:00:00,449.0,54.57,14.81,7.78,2022,20,8,1
465,2022-01-20 09:00:00,450.0,55.6,15.89,8.42,2022,20,9,1
466,2022-01-20 10:00:00,451.0,46.52,15.34,8.64,2022,20,10,1
467,2022-01-20 11:00:00,452.0,44.24,18.02,9.5,2022,20,11,1
468,2022-01-20 12:00:00,453.0,47.81,21.52,11.72,2022,20,12,1
469,2022-01-20 13:00:00,454.0,53.02,25.74,13.92,2022,20,13,1
470,2022-01-20 14:00:00,455.0,52.04,25.73,11.8,2022,20,14,1
471,2022-01-20 15:00:00,456.0,52.66,30.64,13.85,2022,20,15,1
472,2022-01-20 16:00:00,,,11.026719181868437,5.942949143173024,2022,20,16,1
473,2022-01-20 17:00:00,,,11.026719181868437,5.942949143173024,2022,20,17,1
474,2022-01-20 18:00:00,,,11.026719181868437,5.942949143173024,2022,20,18,1
475,2022-01-20 19:00:00,,,11.026719181868437,5.942949143173024,2022,20,19,1
476,2022-01-20 20:00:00,,,11.026719181868437,5.942949143173024,2022,20,20,1
477,2022-01-20 21:00:00,,,11.026719181868437,5.942949143173024,2022,20,21,1
478,2022-01-20 22:00:00,,,11.026719181868437,5.942949143173024,2022,20,22,1
479,2022-01-20 23:00:00,,,11.026719181868437,5.942949143173024,2022,20,23,1
480,2022-01-21 00:00:00,,,11.026719181868437,5.942949143173024,2022,21,0,1
481,2022-01-21 01:00:00,,,11.026719181868437,5.942949143173024,2022,21,1,1
482,2022-01-21 02:00:00,467.0,36.96,20.86,15.78,2022,21,2,1
483,2022-01-21 03:00:00,468.0,34.18,19.91,15.25,2022,21,3,1
484,2022-01-21 04:00:00,469.0,33.16,19.01,14.23,2022,21,4,1
485,2022-01-21 05:00:00,470.0,17.08,17.58,12.08,2022,21,5,1
486,2022-01-21 06:00:00,471.0,33.46,18.8,13.39,2022,21,6,1
487,2022-01-21 07:00:00,472.0,42.71,16.14,10.28,2022,21,7,1
488,2022-01-21 08:00:00,473.0,58.14,12.74,7.78,2022,21,8,1
489,2022-01-21 09:00:00,474.0,66.75,14.98,8.54,2022,21,9,1
490,2022-01-21 10:00:00,475.0,67.17,17.93,8.54,2022,21,10,1
491,2022-01-21 11:00:00,476.0,45.3,22.08,8.61,2022,21,11,1
492,2022-01-21 12:00:00,477.0,35.17,29.77,9.75,2022,21,12,1
493,2022-01-21 13:00:00,,,11.026719181868437,5.942949143173024,2022,21,13,1
494,2022-01-21 14:00:00,479.0,34.08,26.36,9.11,2022,21,14,1
495,2022-01-21 15:00:00,480.0,35.21,31.08,10.03,2022,21,15,1
496,2022-01-21 16:00:00,481.0,28.85,26.52,10.74,2022,21,16,1
497,2022-01-21 17:00:00,482.0,35.91,29.61,14.69,2022,21,17,1
498,2022-01-21 18:00:00,,,11.026719181868437,5.942949143173024,2022,21,18,1
499,2022-01-21 19:00:00,,,11.026719181868437,5.942949143173024,2022,21,19,1
500,2022-01-21 20:00:00,,,11.026719181868437,5.942949143173024,2022,21,20,1
501,2022-01-21 21:00:00,,,11.026719181868437,5.942949143173024,2022,21,21,1
502,2022-01-21 22:00:00,487.0,22.51,20.76,15.18,2022,21,22,1
503,2022-01-21 23:00:00,488.0,17.28,16.93,13.06,2022,21,23,1
504,2022-01-22 00:00:00,489.0,10.99,11.32,9.32,2022,22,0,1
505,2022-01-22 01:00:00,490.0,9.29,8.98,7.25,2022,22,1,1
506,2022-01-22 02:00:00,491.0,6.75,7.32,5.58,2022,22,2,1
507,2022-01-22 03:00:00,492.0,5.28,7.69,5.84,2022,22,3,1
508,2022-01-22 04:00:00,493.0,4.5,7.14,5.85,2022,22,4,1
509,2022-01-22 05:00:00,494.0,6.8,5.48,4.64,2022,22,5,1
510,2022-01-22 06:00:00,495.0,15.36,5.12,4.31,2022,22,6,1
511,2022-01-22 07:00:00,496.0,15.59,5.02,4.19,2022,22,7,1
512,2022-01-22 08:00:00,497.0,22.87,6.22,4.38,2022,22,8,1
513,2022-01-22 09:00:00,498.0,32.19,7.48,4.59,2022,22,9,1
514,2022-01-22 10:00:00,499.0,21.24,8.45,5.44,2022,22,10,1
515,2022-01-22 11:00:00,500.0,29.07,4.96,3.26,2022,22,11,1
516,2022-01-22 12:00:00,501.0,17.82,7.62,2.93,2022,22,12,1
517,2022-01-22 13:00:00,502.0,23.89,8.59,3.54,2022,22,13,1
518,2022-01-22 14:00:00,503.0,25.9,10.81,5.33,2022,22,14,1
519,2022-01-22 15:00:00,504.0,22.11,9.73,5.46,2022,22,15,1
520,2022-01-22 16:00:00,505.0,32.32,11.42,7.36,2022,22,16,1
521,2022-01-22 17:00:00,506.0,29.23,10.68,6.63,2022,22,17,1
522,2022-01-22 18:00:00,507.0,27.27,12.43,8.33,2022,22,18,1
523,2022-01-22 19:00:00,508.0,28.2,15.86,12.41,2022,22,19,1
524,2022-01-22 20:00:00,509.0,25.26,13.56,11.33,2022,22,20,1
525,2022-01-22 21:00:00,510.0,19.04,16.2,14.65,2022,22,21,1
526,2022-01-22 22:00:00,511.0,17.44,14.87,13.29,2022,22,22,1
527,2022-01-22 23:00:00,512.0,12.51,13.61,12.24,2022,22,23,1
528,2022-01-23 00:00:00,513.0,9.24,10.04,8.24,2022,23,0,1
529,2022-01-23 01:00:00,514.0,6.42,7.92,5.88,2022,23,1,1
530,2022-01-23 02:00:00,515.0,3.96,8.44,6.43,2022,23,2,1
531,2022-01-23 03:00:00,516.0,3.38,7.95,5.87,2022,23,3,1
532,2022-01-23 04:00:00,517.0,1.93,8.44,7.03,2022,23,4,1
533,2022-01-23 05:00:00,518.0,2.23,9.39,7.4,2022,23,5,1
534,2022-01-23 06:00:00,519.0,9.77,9.62,6.27,2022,23,6,1
535,2022-01-23 07:00:00,520.0,4.19,8.61,6.08,2022,23,7,1
536,2022-01-23 08:00:00,521.0,10.57,8.63,6.48,2022,23,8,1
537,2022-01-23 09:00:00,522.0,8.6,9.11,4.93,2022,23,9,1
538,2022-01-23 10:00:00,523.0,10.51,8.41,4.02,2022,23,10,1
539,2022-01-23 11:00:00,524.0,8.85,8.62,3.91,2022,23,11,1
540,2022-01-23 12:00:00,525.0,5.97,7.55,3.67,2022,23,12,1
541,2022-01-23 13:00:00,526.0,6.8,8.34,4.63,2022,23,13,1
542,2022-01-23 14:00:00,527.0,7.43,13.07,5.84,2022,23,14,1
543,2022-01-23 15:00:00,528.0,7.3,17.47,8.2,2022,23,15,1
544,2022-01-23 16:00:00,529.0,10.29,16.72,9.89,2022,23,16,1
545,2022-01-23 17:00:00,530.0,9.25,20.01,12.91,2022,23,17,1
546,2022-01-23 18:00:00,531.0,10.68,23.84,15.88,2022,23,18,1
547,2022-01-23 19:00:00,,,11.026719181868437,5.942949143173024,2022,23,19,1
548,2022-01-23 20:00:00,,,11.026719181868437,5.942949143173024,2022,23,20,1
549,2022-01-23 21:00:00,534.0,10.17,24.53,14.84,2022,23,21,1
550,2022-01-23 22:00:00,535.0,6.67,26.31,16.09,2022,23,22,1
551,2022-01-23 23:00:00,536.0,5.1,22.79,11.93,2022,23,23,1
552,2022-01-24 00:00:00,537.0,3.61,22.17,10.85,2022,24,0,1
553,2022-01-24 01:00:00,538.0,3.85,24.08,11.22,2022,24,1,1
554,2022-01-24 02:00:00,539.0,1.21,27.28,11.61,2022,24,2,1
555,2022-01-24 03:00:00,540.0,3.03,26.7,12.08,2022,24,3,1
556,2022-01-24 04:00:00,541.0,5.58,19.5,10.16,2022,24,4,1
557,2022-01-24 05:00:00,542.0,6.32,20.75,10.92,2022,24,5,1
558,2022-01-24 06:00:00,543.0,21.71,22.53,12.72,2022,24,6,1
559,2022-01-24 07:00:00,544.0,58.87,27.49,14.9,2022,24,7,1
560,2022-01-24 08:00:00,,,11.026719181868437,5.942949143173024,2022,24,8,1
561,2022-01-24 09:00:00,,,11.026719181868437,5.942949143173024,2022,24,9,1
562,2022-01-24 10:00:00,,,11.026719181868437,5.942949143173024,2022,24,10,1
563,2022-01-24 11:00:00,,,11.026719181868437,5.942949143173024,2022,24,11,1
564,2022-01-24 12:00:00,,,11.026719181868437,5.942949143173024,2022,24,12,1
565,2022-01-24 13:00:00,,,11.026719181868437,5.942949143173024,2022,24,13,1
566,2022-01-24 14:00:00,,,11.026719181868437,5.942949143173024,2022,24,14,1
567,2022-01-24 15:00:00,,,11.026719181868437,5.942949143173024,2022,24,15,1
568,2022-01-24 16:00:00,,,11.026719181868437,5.942949143173024,2022,24,16,1
569,2022-01-24 17:00:00,,,11.026719181868437,5.942949143173024,2022,24,17,1
570,2022-01-24 18:00:00,,,11.026719181868437,5.942949143173024,2022,24,18,1
571,2022-01-24 19:00:00,,,11.026719181868437,5.942949143173024,2022,24,19,1
572,2022-01-24 20:00:00,,,11.026719181868437,5.942949143173024,2022,24,20,1
573,2022-01-24 21:00:00,,,11.026719181868437,5.942949143173024,2022,24,21,1
574,2022-01-24 22:00:00,,,11.026719181868437,5.942949143173024,2022,24,22,1
575,2022-01-24 23:00:00,,,11.026719181868437,5.942949143173024,2022,24,23,1
576,2022-01-25 00:00:00,,,11.026719181868437,5.942949143173024,2022,25,0,1
577,2022-01-25 01:00:00,,,11.026719181868437,5.942949143173024,2022,25,1,1
578,2022-01-25 02:00:00,,,11.026719181868437,5.942949143173024,2022,25,2,1
579,2022-01-25 03:00:00,564.0,4.72,16.19,14.23,2022,25,3,1
580,2022-01-25 04:00:00,565.0,3.63,15.47,14.29,2022,25,4,1
581,2022-01-25 05:00:00,566.0,12.31,16.28,14.64,2022,25,5,1
582,2022-01-25 06:00:00,,,11.026719181868437,5.942949143173024,2022,25,6,1
583,2022-01-25 07:00:00,568.0,23.33,17.25,12.84,2022,25,7,1
584,2022-01-25 08:00:00,569.0,40.3,21.45,13.65,2022,25,8,1
585,2022-01-25 09:00:00,,,11.026719181868437,5.942949143173024,2022,25,9,1
586,2022-01-25 10:00:00,,,11.026719181868437,5.942949143173024,2022,25,10,1
587,2022-01-25 11:00:00,,,11.026719181868437,5.942949143173024,2022,25,11,1
588,2022-01-25 12:00:00,573.0,30.29,27.74,14.77,2022,25,12,1
589,2022-01-25 13:00:00,574.0,34.86,29.59,13.15,2022,25,13,1
590,2022-01-25 14:00:00,,,11.026719181868437,5.942949143173024,2022,25,14,1
591,2022-01-25 15:00:00,,,11.026719181868437,5.942949143173024,2022,25,15,1
592,2022-01-25 16:00:00,,,11.026719181868437,5.942949143173024,2022,25,16,1
593,2022-01-25 17:00:00,,,11.026719181868437,5.942949143173024,2022,25,17,1
594,2022-01-25 18:00:00,,,11.026719181868437,5.942949143173024,2022,25,18,1
595,2022-01-25 19:00:00,,,11.026719181868437,5.942949143173024,2022,25,19,1
596,2022-01-25 20:00:00,,,11.026719181868437,5.942949143173024,2022,25,20,1
597,2022-01-25 21:00:00,,,11.026719181868437,5.942949143173024,2022,25,21,1
598,2022-01-25 22:00:00,,,11.026719181868437,5.942949143173024,2022,25,22,1
599,2022-01-25 23:00:00,,,11.026719181868437,5.942949143173024,2022,25,23,1
600,2022-01-26 00:00:00,,,11.026719181868437,5.942949143173024,2022,26,0,1
601,2022-01-26 01:00:00,586.0,12.45,23.48,15.13,2022,26,1,1
602,2022-01-26 02:00:00,,,11.026719181868437,5.942949143173024,2022,26,2,1
603,2022-01-26 03:00:00,,,11.026719181868437,5.942949143173024,2022,26,3,1
604,2022-01-26 04:00:00,589.0,20.77,15.66,11.28,2022,26,4,1
605,2022-01-26 05:00:00,590.0,28.08,17.36,12.06,2022,26,5,1
606,2022-01-26 06:00:00,591.0,37.44,16.76,11.09,2022,26,6,1
607,2022-01-26 07:00:00,592.0,30.01,13.71,8.8,2022,26,7,1
608,2022-01-26 08:00:00,593.0,39.57,19.47,11.93,2022,26,8,1
609,2022-01-26 09:00:00,594.0,27.72,17.62,10.56,2022,26,9,1
610,2022-01-26 10:00:00,595.0,21.65,25.25,10.49,2022,26,10,1
611,2022-01-26 11:00:00,596.0,16.82,17.2,7.1,2022,26,11,1
612,2022-01-26 12:00:00,597.0,17.28,31.93,10.05,2022,26,12,1
613,2022-01-26 13:00:00,,,11.026719181868437,5.942949143173024,2022,26,13,1
614,2022-01-26 14:00:00,599.0,12.15,27.05,10.43,2022,26,14,1
615,2022-01-26 15:00:00,600.0,16.12,24.96,10.52,2022,26,15,1
616,2022-01-26 16:00:00,,,11.026719181868437,5.942949143173024,2022,26,16,1
617,2022-01-26 17:00:00,602.0,17.32,31.02,10.46,2022,26,17,1
618,2022-01-26 18:00:00,,,11.026719181868437,5.942949143173024,2022,26,18,1
619,2022-01-26 19:00:00,604.0,10.87,25.52,14.1,2022,26,19,1
620,2022-01-26 20:00:00,605.0,8.03,25.46,9.77,2022,26,20,1
621,2022-01-26 21:00:00,606.0,5.22,21.0,9.21,2022,26,21,1
622,2022-01-26 22:00:00,607.0,3.67,20.41,7.73,2022,26,22,1
623,2022-01-26 23:00:00,608.0,3.6,7.5,5.02,2022,26,23,1
624,2022-01-27 00:00:00,609.0,2.17,4.96,3.6,2022,27,0,1
625,2022-01-27 01:00:00,610.0,2.96,2.84,2.42,2022,27,1,1
626,2022-01-27 02:00:00,611.0,2.23,1.73,1.43,2022,27,2,1
627,2022-01-27 03:00:00,612.0,2.04,1.52,1.18,2022,27,3,1
628,2022-01-27 04:00:00,613.0,1.66,1.32,0.81,2022,27,4,1
629,2022-01-27 05:00:00,614.0,2.66,1.81,0.87,2022,27,5,1
630,2022-01-27 06:00:00,615.0,10.94,3.92,2.22,2022,27,6,1
631,2022-01-27 07:00:00,616.0,28.75,6.12,3.42,2022,27,7,1
632,2022-01-27 08:00:00,617.0,30.99,5.72,3.48,2022,27,8,1
633,2022-01-27 09:00:00,618.0,36.54,9.27,5.32,2022,27,9,1
634,2022-01-27 10:00:00,619.0,31.24,12.35,6.36,2022,27,10,1
635,2022-01-27 11:00:00,620.0,35.16,10.29,5.24,2022,27,11,1
636,2022-01-27 12:00:00,621.0,26.07,11.38,5.17,2022,27,12,1
637,2022-01-27 13:00:00,622.0,26.1,11.72,3.99,2022,27,13,1
638,2022-01-27 14:00:00,623.0,21.9,19.95,5.41,2022,27,14,1
639,2022-01-27 15:00:00,624.0,27.16,22.9,6.65,2022,27,15,1
640,2022-01-27 16:00:00,625.0,23.45,16.15,5.37,2022,27,16,1
641,2022-01-27 17:00:00,626.0,27.81,13.96,5.52,2022,27,17,1
642,2022-01-27 18:00:00,627.0,47.32,19.12,8.71,2022,27,18,1
643,2022-01-27 19:00:00,,,11.026719181868437,5.942949143173024,2022,27,19,1
644,2022-01-27 20:00:00,629.0,56.06,22.94,14.95,2022,27,20,1
645,2022-01-27 21:00:00,630.0,61.12,22.38,13.18,2022,27,21,1
646,2022-01-27 22:00:00,,,11.026719181868437,5.942949143173024,2022,27,22,1
647,2022-01-27 23:00:00,,,11.026719181868437,5.942949143173024,2022,27,23,1
648,2022-01-28 00:00:00,,,11.026719181868437,5.942949143173024,2022,28,0,1
649,2022-01-28 01:00:00,,,11.026719181868437,5.942949143173024,2022,28,1,1
650,2022-01-28 02:00:00,,,11.026719181868437,5.942949143173024,2022,28,2,1
651,2022-01-28 03:00:00,636.0,19.62,11.37,8.47,2022,28,3,1
652,2022-01-28 04:00:00,637.0,23.86,10.56,8.32,2022,28,4,1
653,2022-01-28 05:00:00,638.0,26.85,12.37,10.28,2022,28,5,1
654,2022-01-28 06:00:00,639.0,20.85,6.4,4.1,2022,28,6,1
655,2022-01-28 07:00:00,640.0,26.08,7.24,4.54,2022,28,7,1
656,2022-01-28 08:00:00,641.0,24.92,6.52,5.19,2022,28,8,1
657,2022-01-28 09:00:00,642.0,29.06,8.89,5.75,2022,28,9,1
658,2022-01-28 10:00:00,643.0,16.78,8.86,4.88,2022,28,10,1
659,2022-01-28 11:00:00,644.0,15.29,6.91,3.32,2022,28,11,1
660,2022-01-28 12:00:00,645.0,18.83,11.26,3.14,2022,28,12,1
661,2022-01-28 13:00:00,646.0,16.85,11.41,3.04,2022,28,13,1
662,2022-01-28 14:00:00,647.0,19.86,12.98,3.02,2022,28,14,1
663,2022-01-28 15:00:00,648.0,21.33,11.24,2.9,2022,28,15,1
664,2022-01-28 16:00:00,649.0,16.82,8.18,2.86,2022,28,16,1
665,2022-01-28 17:00:00,650.0,18.8,8.61,3.7,2022,28,17,1
666,2022-01-28 18:00:00,651.0,16.25,8.9,4.33,2022,28,18,1
667,2022-01-28 19:00:00,,,11.026719181868437,5.942949143173024,2022,28,19,1
668,2022-01-28 20:00:00,654.0,11.5,6.31,3.97,2022,28,20,1
669,2022-01-28 21:00:00,655.0,8.29,5.39,3.58,2022,28,21,1
670,2022-01-28 22:00:00,656.0,5.58,3.9,2.23,2022,28,22,1
671,2022-01-28 23:00:00,657.0,4.89,3.68,1.8,2022,28,23,1
672,2022-01-29 00:00:00,658.0,2.83,2.54,1.59,2022,29,0,1
673,2022-01-29 01:00:00,659.0,1.91,1.55,0.88,2022,29,1,1
674,2022-01-29 02:00:00,660.0,1.73,4.18,2.13,2022,29,2,1
675,2022-01-29 03:00:00,661.0,1.07,12.06,5.03,2022,29,3,1
676,2022-01-29 04:00:00,662.0,0.55,12.33,6.17,2022,29,4,1
677,2022-01-29 05:00:00,663.0,0.57,10.98,5.18,2022,29,5,1
678,2022-01-29 06:00:00,664.0,2.14,11.71,5.66,2022,29,6,1
679,2022-01-29 07:00:00,665.0,2.51,15.52,7.09,2022,29,7,1
680,2022-01-29 08:00:00,666.0,3.8,10.35,4.55,2022,29,8,1
681,2022-01-29 09:00:00,667.0,5.89,5.12,2.91,2022,29,9,1
682,2022-01-29 10:00:00,668.0,7.29,11.68,6.9,2022,29,10,1
683,2022-01-29 11:00:00,669.0,9.15,23.48,13.27,2022,29,11,1
684,2022-01-29 12:00:00,670.0,11.78,26.65,13.9,2022,29,12,1
685,2022-01-29 13:00:00,671.0,10.17,25.55,11.79,2022,29,13,1
